Observer;Tone complexity;Session;Practice or main experiment;Chord consonance;Chord shape index;Starting pitch;Probe correctness;Probe consonance;Probe index;Response yes/no;Response accuracy;Response time;Probe amplitude correction
CS;0;2;1;1;1;3;1;NaN;3;1;1;1.1794;NaN
CS;0;2;1;1;1;4;1;NaN;1;1;1;0.70065;NaN
CS;0;2;1;1;2;4;0;0;1;0;1;0.78898;NaN
CS;0;2;1;1;4;1;1;NaN;2;0;0;0.80082;NaN
CS;0;2;1;0;8;5;0;NaN;3;0;1;0.66678;NaN
CS;0;2;1;0;6;1;1;NaN;4;1;1;0.97142;NaN
CS;0;2;1;1;1;4;1;NaN;5;1;1;672;NaN
CS;0;2;1;0;6;2;0;NaN;2;0;1;0.66524;NaN
CS;0;2;1;0;7;1;0;NaN;3;0;1;0.64435;NaN
CS;0;2;1;1;3;2;1;NaN;2;0;0;1.0835;NaN
CS;0;2;1;0;9;4;1;NaN;4;1;1;1.014;NaN
CS;0;2;1;1;5;5;1;NaN;2;1;1;0.67597;NaN
CS;0;2;1;0;10;2;0;NaN;1;0;1;0.72262;NaN
CS;0;2;1;0;10;2;1;NaN;1;1;1;0.86575;NaN
CS;0;2;1;1;4;4;1;NaN;4;1;1;0.9175;NaN
CS;0;2;1;1;5;5;1;NaN;5;1;1;0.66618;NaN
CS;0;2;1;0;9;4;1;NaN;4;1;1;0.61338;NaN
CS;0;2;1;1;3;2;1;NaN;1;1;1;696;NaN
CS;0;2;1;0;6;2;0;NaN;3;0;1;0.70122;NaN
CS;0;2;1;0;9;1;0;NaN;1;0;1;0.86936;NaN
CS;0;2;1;0;7;4;1;NaN;1;1;1;0.61992;NaN
CS;0;2;1;0;10;1;0;NaN;2;0;1;0.71051;NaN
CS;0;2;1;1;3;3;0;1;2;1;0;1.3807;NaN
CS;0;2;1;0;8;3;1;NaN;1;1;1;0.88639;NaN
CS;0;2;1;0;6;4;0;NaN;2;0;1;0.67;NaN
CS;0;2;1;1;4;2;1;NaN;2;0;0;0.76721;NaN
CS;0;2;1;0;7;2;1;NaN;4;1;1;0.64657;NaN
CS;0;2;1;1;1;1;0;1;1;0;1;0.79517;NaN
CS;0;2;1;0;8;2;0;NaN;1;1;0;0.87164;NaN
CS;0;2;1;0;7;3;0;NaN;3;0;1;0.81728;NaN
CS;0;2;1;0;9;4;0;NaN;2;0;1;0.79901;NaN
CS;0;2;1;1;4;2;0;0;2;0;1;0.7794;NaN
CS;0;2;1;0;8;5;1;NaN;3;1;1;0.62508;NaN
CS;0;2;1;1;4;3;0;0;2;0;1;0.68968;NaN
CS;0;2;1;1;4;4;1;NaN;2;0;0;0.75839;NaN
CS;0;2;1;1;2;1;0;1;3;0;1;1.1709;NaN
CS;0;2;1;1;3;3;1;NaN;4;1;1;0.70197;NaN
CS;0;2;1;0;6;5;1;NaN;4;1;1;0.69416;NaN
CS;0;2;1;1;3;2;1;NaN;3;0;0;0.66489;NaN
CS;0;2;1;1;2;1;1;NaN;1;1;1;0.75596;NaN
CS;0;2;1;0;8;3;1;NaN;3;1;1;0.6749;NaN
CS;0;2;1;1;1;2;0;0;3;0;1;0.67871;NaN
CS;0;2;1;0;9;3;0;NaN;3;0;1;0.67732;NaN
CS;0;2;1;1;4;1;1;NaN;1;1;1;0.73999;NaN
CS;0;2;1;0;9;4;1;NaN;1;1;1;0.68981;NaN
CS;0;2;1;0;8;3;1;NaN;2;0;0;0.66001;NaN
CS;0;2;1;0;10;5;0;NaN;1;0;1;0.73526;NaN
CS;0;2;1;1;1;3;1;NaN;2;0;0;0.60451;NaN
CS;0;2;1;0;9;3;1;NaN;5;1;1;1.0412;NaN
CS;0;2;1;1;2;1;1;NaN;1;1;1;833;NaN
CS;0;2;1;0;7;2;0;NaN;2;0;1;661;NaN
CS;0;2;1;1;5;5;0;0;1;0;1;0.8107;NaN
CS;0;2;1;1;2;5;0;0;2;0;1;0.65316;NaN
CS;0;2;1;1;4;1;1;NaN;4;0;0;0.68807;NaN
CS;0;2;1;0;8;5;1;NaN;5;1;1;0.70604;NaN
CS;0;2;1;1;2;4;1;NaN;4;1;1;0.66113;NaN
CS;0;2;1;1;4;2;0;0;3;0;1;0.60542;NaN
CS;0;2;1;0;7;5;0;NaN;3;0;1;0.70059;NaN
CS;0;2;1;0;9;5;0;NaN;3;0;1;0.65272;NaN
CS;0;2;1;1;2;4;1;NaN;3;1;1;0.95933;NaN
CS;0;2;1;0;7;3;0;NaN;3;0;1;0.6626;NaN
CS;0;2;1;0;8;2;1;NaN;5;1;1;0.7248;NaN
CS;0;2;1;0;8;2;0;NaN;2;0;1;0.6066;NaN
CS;0;2;1;0;9;2;1;NaN;1;1;1;0.89666;NaN
CS;0;2;1;1;3;5;1;NaN;2;0;0;0.68366;NaN
CS;0;2;1;1;3;5;0;1;2;1;0;0.8965;NaN
CS;0;2;1;0;9;1;1;NaN;5;1;1;0.98513;NaN
CS;0;2;1;0;8;1;0;NaN;1;0;1;1.3809;NaN
CS;0;2;1;0;10;4;1;NaN;2;0;0;1.2281;NaN
CS;0;2;1;0;8;4;1;NaN;3;1;1;0.69692;NaN
CS;0;2;1;0;6;2;1;NaN;1;1;1;0.7423;NaN
CS;0;2;1;1;5;3;1;NaN;3;0;0;0.65449;NaN
CS;0;2;1;1;2;5;0;0;3;0;1;0.84361;NaN
CS;0;2;1;1;3;3;1;NaN;3;0;0;0.92344;NaN
CS;0;2;1;0;7;4;0;NaN;3;1;0;0.89071;NaN
CS;0;2;1;0;10;4;1;NaN;4;0;0;0.62462;NaN
CS;0;2;1;0;9;3;1;NaN;1;1;1;0.76607;NaN
CS;0;2;1;1;2;1;1;NaN;1;0;0;1.6404;NaN
CS;0;2;1;0;10;2;1;NaN;2;0;0;0.92657;NaN
CS;0;2;1;1;1;5;0;0;3;0;1;1.0303;NaN
CS;0;2;1;1;3;5;0;0;2;0;1;0.75744;NaN
CS;0;2;1;1;3;3;0;0;1;0;1;0.69209;NaN
CS;0;2;1;1;5;1;1;NaN;4;0;0;1.4864;NaN
CS;0;2;1;0;9;4;0;NaN;1;0;1;0.67966;NaN
CS;0;2;1;1;4;3;1;NaN;1;1;1;0.95598;NaN
CS;0;2;1;0;8;5;1;NaN;1;1;1;0.73357;NaN
CS;0;2;1;1;1;5;0;1;3;1;0;1.0503;NaN
CS;0;2;1;0;7;5;1;NaN;2;0;0;1.3925;NaN
CS;0;2;1;1;2;4;1;NaN;2;0;0;947;NaN
CS;0;2;1;1;4;3;0;0;2;0;1;1.1243;NaN
CS;0;2;1;0;7;2;0;NaN;3;0;1;0.81295;NaN
CS;0;2;1;1;5;1;0;1;1;0;1;0.97589;NaN
CS;0;2;1;1;1;4;1;NaN;4;1;1;1.0272;NaN
CS;0;2;1;1;1;3;1;NaN;4;1;1;0.91414;NaN
CS;0;2;1;1;2;4;1;NaN;3;1;1;0.78247;NaN
CS;0;2;1;0;9;4;1;NaN;2;0;0;0.82053;NaN
CS;0;2;1;0;10;3;0;NaN;2;0;1;0.85273;NaN
CS;0;2;1;0;9;4;0;NaN;3;0;1;0.8238;NaN
CS;0;2;1;1;3;4;0;0;3;0;1;0.86192;NaN
CS;0;2;1;1;3;3;1;NaN;3;0;0;0.88149;NaN
CS;0;2;1;1;3;4;0;1;3;0;1;0.89153;NaN
CS;0;2;1;1;2;5;1;NaN;3;1;1;0.83562;NaN
CS;0;2;1;1;4;5;0;0;1;0;1;0.93075;NaN
CS;0;2;1;0;8;1;0;NaN;1;1;0;0.90137;NaN
CS;0;2;1;1;2;4;0;1;2;1;0;0.97408;NaN
CS;0;2;1;0;10;3;0;NaN;3;0;1;0.80164;NaN
CS;0;2;1;1;5;2;0;0;1;0;1;0.79531;NaN
CS;0;2;1;1;4;4;1;NaN;2;0;0;0.91992;NaN
CS;0;2;1;0;8;5;1;NaN;2;0;0;0.73795;NaN
CS;0;2;1;0;6;5;0;NaN;1;0;1;0.90394;NaN
CS;0;2;1;1;4;3;1;NaN;5;1;1;0.80333;NaN
CS;0;2;1;1;1;5;1;NaN;3;1;1;0.68545;NaN
CS;0;2;1;1;3;1;1;NaN;1;1;1;0.74069;NaN
CS;0;2;1;0;8;2;0;NaN;3;0;1;0.76496;NaN
CS;0;2;1;0;10;1;0;NaN;3;0;1;0.82842;NaN
CS;0;2;1;1;5;5;1;NaN;3;1;1;1.0453;NaN
CS;0;2;1;1;4;2;0;0;1;0;1;0.85358;NaN
CS;0;2;1;1;2;2;1;NaN;2;0;0;0.9229;NaN
CS;0;2;1;1;1;3;0;0;3;0;1;0.87707;NaN
CS;0;2;1;1;4;3;1;NaN;5;1;1;1.1082;NaN
CS;0;2;1;0;9;1;1;NaN;1;1;1;0.76576;NaN
CS;0;2;1;1;1;2;1;NaN;2;0;0;1.0642;NaN
CS;0;2;1;0;9;3;0;NaN;1;0;1;0.82568;NaN
CS;0;2;1;0;8;1;1;NaN;5;1;1;0.73069;NaN
CS;0;2;1;1;3;2;0;0;1;0;1;0.91695;NaN
CS;0;2;1;0;7;3;0;NaN;1;0;1;0.78817;NaN
CS;0;2;1;0;9;3;0;NaN;1;0;1;0.70773;NaN
CS;0;2;1;1;2;1;0;0;1;0;1;0.68989;NaN
CS;0;2;1;0;6;4;1;NaN;4;1;1;0.95611;NaN
CS;0;2;1;0;9;3;1;NaN;1;1;1;0.7979;NaN
CS;0;2;1;1;5;1;0;1;3;1;0;0.6425;NaN
CS;0;2;1;0;7;1;0;NaN;2;0;1;0.71046;NaN
CS;0;2;1;1;3;4;1;NaN;4;1;1;0.97049;NaN
CS;0;2;1;1;3;1;1;NaN;4;1;1;0.81851;NaN
CS;0;2;1;0;6;2;0;NaN;2;0;1;0.69363;NaN
CS;0;2;1;0;8;5;1;NaN;5;1;1;0.62175;NaN
CS;0;2;1;0;9;2;1;NaN;2;0;0;0.74187;NaN
CS;0;2;1;1;4;1;0;0;3;0;1;0.81968;NaN
CS;0;2;1;1;3;4;0;0;2;0;1;0.70585;NaN
CS;0;2;1;1;3;1;1;NaN;4;1;1;0.64;NaN
CS;0;2;1;0;8;2;1;NaN;3;1;1;0.66007;NaN
CS;0;2;1;0;6;2;0;NaN;2;0;1;0.71361;NaN
CS;0;2;1;1;3;2;0;1;1;0;1;1.0246;NaN
CS;0;2;1;1;4;4;1;NaN;4;1;1;0.96993;NaN
CS;0;2;1;0;8;4;1;NaN;2;0;0;0.66872;NaN
CS;0;2;1;1;4;5;0;1;2;0;1;0.74443;NaN
CS;0;2;1;0;7;2;0;NaN;2;0;1;0.73728;NaN
CS;0;2;1;0;9;5;1;NaN;3;1;1;0.65758;NaN
CS;0;2;1;1;1;3;0;0;3;0;1;0.69483;NaN
CS;0;2;1;1;4;2;0;1;3;0;1;0.81446;NaN
CS;0;2;1;0;10;3;0;NaN;1;0;1;0.73744;NaN
CS;0;2;1;1;4;2;0;0;2;0;1;0.72981;NaN
CS;0;2;1;1;1;2;1;NaN;2;1;1;0.85756;NaN
CS;0;2;1;0;7;5;0;NaN;3;0;1;0.67431;NaN
CS;0;2;1;0;8;5;1;NaN;3;1;1;0.64582;NaN
CS;0;2;1;0;10;1;0;NaN;1;0;1;0.6881;NaN
CS;0;2;1;1;2;5;1;NaN;5;1;1;0.6262;NaN
CS;0;2;1;1;5;3;0;0;1;0;1;0.6988;NaN
CS;0;2;1;0;6;1;0;NaN;3;0;1;0.85658;NaN
CS;0;2;1;1;4;2;0;1;2;0;1;1.0491;NaN
CS;0;2;1;0;10;3;1;NaN;4;0;0;0.95629;NaN
CS;0;2;1;1;5;4;1;NaN;4;1;1;0.66487;NaN
CS;0;2;1;0;8;4;0;NaN;2;0;1;0.6895;NaN
CS;0;2;1;0;6;2;1;NaN;4;1;1;0.63024;NaN
CS;0;2;1;1;4;2;0;1;1;0;1;1.1913;NaN
CS;0;2;1;0;7;1;1;NaN;5;1;1;0.6041;NaN
CS;0;2;1;0;7;5;0;NaN;2;0;1;0.70006;NaN
CS;0;2;1;0;10;5;1;NaN;5;1;1;0.5963;NaN
CS;0;2;1;0;9;2;0;NaN;1;0;1;0.79483;NaN
CS;0;2;1;0;9;5;1;NaN;2;0;0;0.66032;NaN
CS;0;2;1;0;9;3;1;NaN;4;0;0;0.74597;NaN
CS;0;2;1;0;8;3;1;NaN;1;1;1;0.82946;NaN
CS;0;2;1;0;8;3;1;NaN;1;1;1;0.65738;NaN
CS;0;2;1;0;10;3;0;NaN;3;0;1;0.7375;NaN
CS;0;2;1;1;1;4;0;1;2;1;0;0.83132;NaN
CS;0;2;1;0;8;4;0;NaN;1;0;1;1.3258;NaN
CS;0;2;1;1;5;2;1;NaN;4;1;1;0.84933;NaN
CS;0;2;1;0;9;4;0;NaN;1;0;1;0.71095;NaN
CS;0;2;1;1;3;3;1;NaN;3;0;0;1.1467;NaN
CS;0;2;1;1;2;3;1;NaN;3;1;1;0.70034;NaN
CS;0;2;1;1;1;3;1;NaN;5;1;1;0.64466;NaN
CS;0;2;1;0;8;1;1;NaN;4;1;1;0.91073;NaN
CS;0;2;1;0;7;3;1;NaN;2;0;0;0.79244;NaN
CS;0;2;1;1;4;1;1;NaN;5;1;1;0.86847;NaN
CS;0;2;1;0;7;5;0;NaN;1;0;1;0.86956;NaN
CS;0;2;1;0;7;3;0;NaN;1;0;1;0.78319;NaN
CS;0;2;1;0;8;2;0;NaN;2;0;1;0.75697;NaN
CS;0;2;1;0;7;3;1;NaN;2;0;0;0.74229;NaN
CS;0;2;1;0;8;5;1;NaN;5;1;1;0.63931;NaN
CS;0;2;1;1;1;4;1;NaN;5;1;1;0.65368;NaN
CS;0;2;1;1;2;4;0;1;2;1;0;0.64842;NaN
CS;0;2;1;1;5;4;1;NaN;4;1;1;0.69306;NaN
CS;0;2;1;1;1;2;0;1;1;0;1;0.7598;NaN
CS;0;2;1;1;1;4;0;0;1;0;1;0.83865;NaN
CS;0;2;1;0;10;4;1;NaN;2;1;1;0.64866;NaN
CS;0;2;1;0;10;1;1;NaN;2;1;1;0.67733;NaN
CS;0;2;1;1;1;1;0;1;2;1;0;1.1136;NaN
CS;0;2;1;0;8;3;0;NaN;1;1;0;0.71013;NaN
CS;0;2;1;0;6;5;1;NaN;5;1;1;0.62037;NaN
CS;0;2;1;0;7;1;1;NaN;5;1;1;0.64997;NaN
CS;0;2;1;0;7;4;1;NaN;4;1;1;0.64413;NaN
CS;0;2;1;0;9;5;1;NaN;5;1;1;0.66973;NaN
CS;0;2;1;0;7;2;0;NaN;2;0;1;0.90245;NaN
CS;0;2;1;1;2;5;1;NaN;2;1;1;0.78059;NaN
CS;0;2;1;0;7;5;1;NaN;3;1;1;0.81592;NaN
CS;0;2;1;1;5;1;1;NaN;1;1;1;0.8375;NaN
CS;0;2;1;1;3;5;1;NaN;5;1;1;0.59253;NaN
CS;0;2;1;1;2;2;1;NaN;1;1;1;0.62246;NaN
CS;0;2;1;0;9;2;0;NaN;1;0;1;0.94005;NaN
CS;0;2;1;1;2;1;0;0;3;0;1;0.78084;NaN
CS;0;2;1;0;9;1;1;NaN;4;0;0;1.2587;NaN
CS;0;2;1;1;5;2;0;0;2;0;1;0.77512;NaN
CS;0;2;1;1;1;1;1;NaN;1;1;1;0.98602;NaN
CS;0;2;1;0;9;2;0;NaN;1;0;1;0.81933;NaN
CS;0;2;1;1;3;3;0;0;3;0;1;0.83034;NaN
CS;0;2;1;0;6;4;1;NaN;4;1;1;0.67434;NaN
CS;0;2;1;0;10;2;1;NaN;4;0;0;0.71006;NaN
CS;0;2;1;0;7;1;1;NaN;3;1;1;0.94031;NaN
CS;0;2;1;1;1;4;0;0;2;0;1;0.74657;NaN
CS;0;2;1;0;8;3;0;NaN;1;1;0;0.78494;NaN
CS;0;2;1;0;6;5;0;NaN;1;0;1;0.78833;NaN
CS;0;2;1;1;1;1;0;1;3;1;0;1.2667;NaN
CS;0;2;1;1;5;4;1;NaN;2;1;1;0.91963;NaN
CS;0;2;1;0;6;1;1;NaN;4;1;1;0.88188;NaN
CS;0;2;1;1;1;3;0;0;2;0;1;0.74248;NaN
CS;0;2;1;1;3;4;0;0;1;0;1;0.72433;NaN
CS;0;2;1;1;5;5;0;0;2;0;1;0.70215;NaN
CS;0;2;1;1;4;2;0;1;2;0;1;1.1453;NaN
CS;0;2;1;0;10;3;1;NaN;1;1;1;0.76842;NaN
CS;0;2;1;0;10;3;0;NaN;1;0;1;0.72841;NaN
CS;0;2;1;1;5;1;0;0;3;1;0;0.70425;NaN
CS;0;2;1;0;10;3;0;NaN;2;0;1;0.67299;NaN
CS;0;2;1;1;4;5;1;NaN;2;1;1;1.3887;NaN
CS;0;2;1;1;5;1;1;NaN;4;1;1;0.74035;NaN
CS;0;2;1;1;2;3;0;0;2;0;1;0.70359;NaN
CS;0;2;1;0;10;4;1;NaN;4;0;0;0.90694;NaN
CS;0;2;1;1;3;2;1;NaN;4;1;1;0.78812;NaN
CS;0;2;1;1;2;3;1;NaN;5;1;1;0.65851;NaN
CS;0;2;1;0;8;3;0;NaN;1;1;0;0.78131;NaN
CS;0;2;1;1;4;1;0;0;1;0;1;0.8086;NaN
CS;0;2;1;0;6;2;0;NaN;1;0;1;0.90157;NaN
CS;0;2;1;1;3;5;0;0;3;0;1;0.7797;NaN
CS;0;2;1;0;7;4;0;NaN;1;0;1;0.85211;NaN
CS;0;2;1;1;3;2;1;NaN;2;0;0;0.7882;NaN
CS;0;2;1;0;6;4;1;NaN;3;0;0;0.73602;NaN
CS;0;2;1;1;2;2;1;NaN;3;1;1;0.86459;NaN
CS;0;2;1;1;2;5;1;NaN;3;1;1;0.66005;NaN
CS;0;2;1;0;10;3;0;NaN;2;0;1;0.68173;NaN
CS;0;2;1;0;8;1;0;NaN;2;0;1;1.0699;NaN
CS;0;2;1;0;6;5;0;NaN;1;0;1;0.68495;NaN
CS;0;2;1;1;1;1;1;NaN;1;0;0;1.3026;NaN
CS;0;2;1;1;2;5;1;NaN;1;1;1;0.85913;NaN
CS;0;2;1;0;10;3;0;NaN;1;0;1;0.81423;NaN
CS;0;2;1;1;2;3;1;NaN;3;1;1;0.71015;NaN
CS;0;2;1;1;5;5;0;1;3;1;0;0.72748;NaN
CS;0;2;1;1;1;2;1;NaN;1;0;0;1.2017;NaN
CS;0;2;1;0;8;4;1;NaN;1;1;1;1.722;NaN
CS;0;2;1;0;10;5;1;NaN;4;0;0;0.90993;NaN
CS;0;2;1;1;3;2;0;1;3;1;0;1.6365;NaN
CS;0;2;1;0;6;1;0;NaN;3;0;1;0.92813;NaN
CS;0;2;1;1;1;1;0;0;1;0;1;0.88548;NaN
CS;0;2;1;1;4;5;1;NaN;4;1;1;1.389;NaN
CS;0;2;1;1;2;3;0;1;1;0;1;1.0288;NaN
CS;0;2;1;1;2;4;1;NaN;5;1;1;0.67025;NaN
CS;0;2;1;1;1;2;1;NaN;4;1;1;1.9619;NaN
CS;0;2;1;0;7;3;0;NaN;1;0;1;0.79019;NaN
CS;0;2;1;1;1;4;0;0;3;0;1;0.94379;NaN
CS;0;2;1;1;3;3;0;1;2;1;0;1.0834;NaN
CS;0;2;1;1;4;2;0;1;3;1;0;1.0859;NaN
CS;0;2;1;1;3;2;0;1;2;1;0;1.161;NaN
CS;0;2;1;0;9;2;0;NaN;2;0;1;0.91012;NaN
CS;0;2;1;0;7;2;1;NaN;3;1;1;0.82883;NaN
CS;0;2;1;0;9;1;1;NaN;2;0;0;0.81684;NaN
CS;0;2;1;0;9;4;1;NaN;1;1;1;0.86527;NaN
CS;0;2;1;0;10;3;0;NaN;2;0;1;0.88489;NaN
CS;0;2;1;0;9;3;1;NaN;3;0;0;0.86856;NaN
CS;0;2;1;1;3;4;0;1;1;0;1;0.96547;NaN
CS;0;2;1;1;5;2;0;1;1;1;0;1.5284;NaN
CS;0;2;1;1;1;5;0;0;3;0;1;0.7274;NaN
CS;0;2;1;0;9;3;1;NaN;4;0;0;0.78833;NaN
CS;0;2;1;0;9;2;0;NaN;2;0;1;0.73311;NaN
CS;0;2;1;1;4;5;0;1;3;1;0;0.74889;NaN
CS;0;2;1;1;4;1;1;NaN;1;1;1;0.90173;NaN
CS;0;2;1;0;6;2;0;NaN;1;0;1;0.85438;NaN
CS;0;2;1;1;2;1;1;NaN;5;1;1;0.68648;NaN
CS;0;2;1;1;3;2;1;NaN;3;0;0;1.3312;NaN
CS;0;2;1;1;3;4;0;0;1;0;1;0.72234;NaN
CS;0;2;1;1;3;1;0;1;3;0;1;0.84166;NaN
CS;0;2;1;1;4;4;1;NaN;5;1;1;0.63821;NaN
CS;0;2;1;0;10;2;1;NaN;3;0;0;0.6878;NaN
CS;0;2;1;1;3;2;0;0;3;0;1;0.69575;NaN
CS;0;2;1;1;5;4;0;1;1;1;0;1.2208;NaN
CS;0;2;1;0;10;1;1;NaN;3;0;0;0.72097;NaN
CS;0;2;1;1;1;1;0;0;1;0;1;0.70941;NaN
CS;0;2;1;1;2;4;1;NaN;1;1;1;0.83818;NaN
CS;0;2;1;0;6;4;1;NaN;2;0;0;0.72818;NaN
CS;0;2;1;1;3;2;0;0;1;0;1;0.81297;NaN
CS;0;2;1;1;3;1;1;NaN;5;1;1;0.70905;NaN
CS;0;2;1;1;3;1;0;0;1;0;1;0.82197;NaN
CS;0;2;1;0;8;4;1;NaN;4;0;0;0.85471;NaN
CS;0;2;1;0;8;4;1;NaN;4;0;0;1.5457;NaN
CS;0;2;1;0;8;3;0;NaN;3;0;1;0.94324;NaN
CS;0;2;1;0;9;4;0;NaN;3;0;1;0.9095;NaN
CS;0;2;1;0;8;3;1;NaN;3;0;0;1.0147;NaN
CS;0;2;1;0;10;2;0;NaN;2;0;1;0.76458;NaN
CS;0;2;1;0;6;5;1;NaN;2;0;0;0.71045;NaN
CS;0;2;1;1;5;1;0;1;3;1;0;0.79673;NaN
CS;0;2;1;0;9;1;0;NaN;3;0;1;0.79318;NaN
CS;0;2;1;0;10;2;1;NaN;4;0;0;0.85311;NaN
CS;0;2;1;1;4;3;1;NaN;2;0;0;0.96802;NaN
CS;0;2;1;1;3;5;1;NaN;5;1;1;0.65347;NaN
CS;0;2;1;0;8;4;1;NaN;5;1;1;0.63459;NaN
CS;0;2;1;1;4;4;1;NaN;5;1;1;0.75817;NaN
CS;0;2;1;1;2;1;1;NaN;4;1;1;1.0346;NaN
CS;0;2;1;1;5;1;0;0;2;0;1;0.82865;NaN
CS;0;2;1;1;1;2;1;NaN;5;1;1;0.74953;NaN
CS;0;2;1;0;10;1;1;NaN;1;1;1;0.69442;NaN
CS;0;2;1;1;4;1;1;NaN;4;1;1;1.1316;NaN
CS;0;2;1;1;5;2;1;NaN;2;1;1;0.71646;NaN
CS;0;2;1;0;7;2;0;NaN;2;0;1;1.0535;NaN
CS;0;2;1;1;2;4;0;1;3;1;0;1.1155;NaN
CS;0;2;1;1;3;1;1;NaN;2;0;0;0.78457;NaN
CS;0;2;1;1;1;1;0;0;3;0;1;1.2625;NaN
CS;0;2;1;1;3;3;1;NaN;1;1;1;0.85336;NaN
CS;0;2;1;0;7;3;0;NaN;2;0;1;0.75746;NaN
CS;0;2;1;0;10;4;1;NaN;3;0;0;0.98038;NaN
CS;0;2;1;1;2;2;0;0;2;0;1;0.70322;NaN
CS;0;2;1;1;5;2;1;NaN;3;0;0;0.78401;NaN
CS;0;2;1;0;10;5;1;NaN;1;1;1;0.81143;NaN
CS;0;2;1;0;10;3;1;NaN;3;0;0;0.86187;NaN
CS;0;2;1;0;8;5;1;NaN;2;0;0;0.72644;NaN
CS;0;2;1;0;7;2;0;NaN;2;0;1;0.74176;NaN
CS;0;2;1;0;10;3;1;NaN;5;1;1;0.66211;NaN
CS;0;2;1;1;3;1;0;1;2;1;0;1.0252;NaN
CS;0;2;1;0;6;2;1;NaN;1;1;1;1.0643;NaN
CS;0;2;1;0;10;1;1;NaN;2;1;1;1.2871;NaN
CS;0;2;1;1;5;3;1;NaN;1;1;1;0.70101;NaN
CS;0;2;1;0;7;1;1;NaN;2;0;0;0.69334;NaN
CS;0;2;1;1;4;5;0;0;1;0;1;0.71712;NaN
CS;0;2;1;0;6;5;0;NaN;2;0;1;0.77191;NaN
CS;0;2;1;1;5;3;1;NaN;5;1;1;0.63038;NaN
CS;0;2;1;0;8;3;1;NaN;4;1;1;0.93535;NaN
CS;0;2;1;1;5;5;0;1;3;1;0;0.69062;NaN
CS;0;2;1;0;9;3;0;NaN;3;0;1;0.69583;NaN
CS;0;2;1;1;5;4;0;0;2;0;1;0.6986;NaN
CS;0;2;1;0;7;2;0;NaN;1;0;1;0.75733;NaN
CS;0;2;1;0;9;5;0;NaN;2;0;1;0.82814;NaN
CS;0;2;1;0;7;5;1;NaN;2;1;1;1.0372;NaN
CS;0;2;1;0;6;3;0;NaN;1;1;0;0.82863;NaN
CS;0;2;1;0;7;4;0;NaN;3;0;1;731;NaN
CS;0;2;1;1;4;2;1;NaN;3;1;1;1.3147;NaN
CS;0;2;1;1;1;4;0;1;1;1;0;0.73347;NaN
CS;0;2;1;0;9;1;1;NaN;2;0;0;0.84526;NaN
CS;0;2;1;1;2;4;1;NaN;5;1;1;0.62079;NaN
CS;0;2;1;1;2;4;0;0;1;0;1;0.94638;NaN
CS;0;2;1;1;5;4;1;NaN;4;1;1;0.85714;NaN
CS;0;2;1;1;3;5;1;NaN;4;1;1;0.63377;NaN
CS;0;2;1;1;5;3;1;NaN;1;1;1;0.67736;NaN
CS;0;2;1;1;5;4;1;NaN;1;1;1;0.64953;NaN
CS;0;2;1;0;10;3;1;NaN;1;1;1;0.68366;NaN
CS;0;2;1;1;2;1;1;NaN;2;1;1;0.75492;NaN
CS;0;2;1;0;9;1;1;NaN;2;0;0;1.3723;NaN
CS;0;2;1;1;3;4;0;0;1;0;1;0.86141;NaN
CS;0;2;1;0;7;2;0;NaN;1;0;1;0.87299;NaN
CS;0;2;1;1;4;2;1;NaN;2;1;1;1.1281;NaN
CS;0;2;1;0;8;3;0;NaN;2;0;1;0.92573;NaN
CS;0;2;1;1;3;4;0;0;3;0;1;0.64871;NaN
CS;0;2;1;0;7;4;0;NaN;3;0;1;0.67474;NaN
CS;0;2;1;0;9;4;1;NaN;5;1;1;0.64949;NaN
CS;0;2;1;0;9;2;1;NaN;1;1;1;0.71004;NaN
CS;0;2;1;1;5;5;0;0;2;0;1;0.68431;NaN
CS;0;2;1;0;9;2;0;NaN;3;0;1;0.71557;NaN
CS;0;2;1;0;9;5;1;NaN;5;1;1;0.63981;NaN
CS;0;2;1;1;5;3;1;NaN;4;1;1;0.63844;NaN
CS;0;2;1;0;9;5;1;NaN;2;0;0;0.71455;NaN
CS;0;2;1;1;1;3;0;1;3;1;0;1.2253;NaN
CS;0;2;1;0;8;2;1;NaN;5;1;1;0.62714;NaN
CS;0;2;1;1;4;2;0;1;1;0;1;0.81181;NaN
CS;0;2;1;1;2;5;0;1;3;1;0;1.0037;NaN
CS;0;2;1;1;1;2;0;0;1;0;1;0.8141;NaN
CS;0;2;1;0;10;1;0;NaN;1;0;1;1.0916;NaN
CS;0;2;1;1;1;2;1;NaN;3;1;1;1.0546;NaN
CS;0;2;1;0;8;4;1;NaN;3;1;1;0.82623;NaN
CS;0;2;1;1;4;2;0;0;3;0;1;0.77095;NaN
CS;0;2;1;0;10;1;1;NaN;1;1;1;0.88852;NaN
CS;0;2;1;1;2;2;0;1;2;1;0;0.87511;NaN
CS;0;2;1;0;6;3;0;NaN;3;0;1;0.69023;NaN
CS;0;2;1;1;5;1;1;NaN;2;1;1;1.042;NaN
CS;0;2;1;1;2;1;0;1;3;0;1;0.94356;NaN
CS;0;2;1;0;7;1;1;NaN;1;1;1;0.74715;NaN
CS;0;2;1;0;8;4;0;NaN;3;0;1;0.95051;NaN
CS;0;2;1;1;1;5;0;1;1;1;0;0.84527;NaN
